date,year,month_num,month,quarter,is_festive_season,city,state,program,campaign,donor_type,channel,donation_amount,expense_amount,beneficiaries_reached,volunteer_hours,event_count,new_donors,recurring_donors,social_reach,engagement_rate,cost_per_beneficiary,donation_lag_1,beneficiaries_lag_1,donation_lag_2,beneficiaries_lag_2,donation_lag_3,beneficiaries_lag_3,donation_per_beneficiary,expense_ratio,volunteer_productivity,donation_surplus,month_sin,month_cos,high_efficiency,literacy_rate_pct,urban_population_pct,multidimensional_poverty_index,population_millions
2024-04-01,2024,4,Apr,Q2,0,Patna,Bihar,Education Support,Back to School Drive,Alumni Network,Fundraising Event,39303,30104,165,54.0,2,9,3,6316,8.21,182.62,45631.0,143.0,38802.0,142.0,42270.0,144.0,238.2,0.765946619850902,3.0555555555555554,9199,0.866,-0.5,0,61.8,11.3,0.171,127.9
2024-05-01,2024,5,May,Q2,0,Patna,Bihar,Education Support,Back to School Drive,Individual,Online Portal,42609,31845,160,68.8,2,8,3,6853,5.18,199.1,39303.0,165.0,45631.0,143.0,38802.0,142.0,266.30625,0.7473773146518341,2.3255813953488373,10764,0.5,-0.866,0,61.8,11.3,0.171,127.9
2024-06-01,2024,6,Jun,Q2,0,Patna,Bihar,Education Support,Back to School Drive,Individual,Fundraising Event,46714,30660,141,43.7,1,9,3,6408,5.22,218.14,42609.0,160.0,39303.0,165.0,45631.0,143.0,331.3049645390071,0.6563342895063579,3.226544622425629,16054,0.0,-1.0,0,61.8,11.3,0.171,127.9
2024-07-01,2024,7,Jul,Q3,0,Patna,Bihar,Education Support,Back to School Drive,Corporate CSR,Fundraising Event,75767,27757,144,55.0,2,13,5,9192,3.69,192.32,46714.0,141.0,42609.0,160.0,39303.0,165.0,526.1597222222222,0.366346826454789,2.618181818181818,48010,-0.5,-0.866,0,61.8,11.3,0.171,127.9
2024-08-01,2024,8,Aug,Q3,1,Patna,Bihar,Education Support,Back to School Drive,Individual,Online Portal,49837,31045,166,52.4,2,9,3,9282,4.24,186.86,75767.0,144.0,46714.0,141.0,42609.0,160.0,300.22289156626505,0.622930754258884,3.16793893129771,18792,-0.866,-0.5,0,61.8,11.3,0.171,127.9
2024-09-01,2024,9,Sep,Q3,1,Patna,Bihar,Education Support,Back to School Drive,Individual,Fundraising Event,46559,29447,167,53.4,2,10,4,8671,4.84,176.72,49837.0,166.0,75767.0,144.0,46714.0,141.0,278.79640718562877,0.6324663330397989,3.1273408239700373,17112,-1.0,-0.0,0,61.8,11.3,0.171,127.9
2024-10-01,2024,10,Oct,Q4,1,Patna,Bihar,Education Support,Back to School Drive,Community Group,Fundraising Event,55576,28229,166,68.2,2,14,4,9547,8.35,170.32,46559.0,167.0,49837.0,166.0,75767.0,144.0,334.7951807228916,0.5079350798906003,2.434017595307918,27347,-0.866,0.5,0,61.8,11.3,0.171,127.9
2024-11-01,2024,11,Nov,Q4,1,Patna,Bihar,Education Support,Back to School Drive,Corporate CSR,UPI,80344,29893,134,54.9,1,13,6,10739,6.91,223.58,55576.0,166.0,46559.0,167.0,49837.0,166.0,599.5820895522388,0.3720626306880414,2.4408014571948997,50451,-0.5,0.866,0,61.8,11.3,0.171,127.9
2024-12-01,2024,12,Dec,Q4,1,Patna,Bihar,Education Support,Back to School Drive,Corporate CSR,Bank Transfer,86890,28641,148,53.6,2,19,6,11362,6.08,193.45,80344.0,134.0,55576.0,166.0,46559.0,167.0,587.0945945945946,0.3296236621015077,2.761194029850746,58249,-0.0,1.0,0,61.8,11.3,0.171,127.9
2025-01-01,2025,1,Jan,Q1,0,Patna,Bihar,Education Support,Back to School Drive,Community Group,Fundraising Event,50463,28011,142,54.8,2,12,6,8017,7.58,197.04,86890.0,148.0,80344.0,134.0,55576.0,166.0,355.3732394366197,0.5550799595743416,2.591240875912409,22452,0.5,0.866,0,61.8,11.3,0.171,127.9
2025-02-01,2025,2,Feb,Q1,0,Patna,Bihar,Education Support,Back to School Drive,Corporate CSR,Online Portal,67793,28769,161,53.6,2,12,6,8844,7.96,178.51,50463.0,142.0,86890.0,148.0,80344.0,134.0,421.0745341614907,0.42436534745475196,3.003731343283582,39024,0.866,0.5,0,61.8,11.3,0.171,127.9
2025-03-01,2025,3,Mar,Q1,0,Patna,Bihar,Education Support,Back to School Drive,Community Group,Bank Transfer,57385,30637,161,57.1,1,11,3,7849,3.41,190.7,67793.0,161.0,50463.0,142.0,86890.0,148.0,356.42857142857144,0.533885161627603,2.819614711033275,26748,1.0,0.0,0,61.8,11.3,0.171,127.9
2025-04-01,2025,4,Apr,Q2,0,Patna,Bihar,Education Support,Back to School Drive,Individual,Online Portal,39003,30098,149,60.1,2,6,2,7773,4.9,201.87,57385.0,161.0,67793.0,161.0,50463.0,142.0,261.76510067114094,0.7716842294182499,2.4792013311148087,8905,0.866,-0.5,0,61.8,11.3,0.171,127.9
2025-05-01,2025,5,May,Q2,0,Patna,Bihar,Education Support,Back to School Drive,Individual,Fundraising Event,47439,29344,161,68.4,2,10,5,8545,8.38,182.08,39003.0,149.0,57385.0,161.0,67793.0,161.0,294.6521739130435,0.6185627858934631,2.353801169590643,18095,0.5,-0.866,0,61.8,11.3,0.171,127.9
2025-06-01,2025,6,Jun,Q2,0,Patna,Bihar,Education Support,Back to School Drive,Individual,Bank Transfer,47188,30743,155,48.5,2,12,6,8496,6.63,197.79,47439.0,161.0,39003.0,149.0,57385.0,161.0,304.43870967741935,0.6515003814529118,3.195876288659794,16445,0.0,-1.0,0,61.8,11.3,0.171,127.9
2025-07-01,2025,7,Jul,Q3,0,Patna,Bihar,Education Support,Back to School Drive,Individual,Online Portal,47421,29967,169,57.9,2,9,3,7940,7.18,177.43,47188.0,155.0,47439.0,161.0,39003.0,149.0,280.59763313609466,0.6319352185740494,2.918825561312608,17454,-0.5,-0.866,0,61.8,11.3,0.171,127.9
2025-08-01,2025,8,Aug,Q3,1,Patna,Bihar,Education Support,Back to School Drive,Corporate CSR,Bank Transfer,97893,27891,181,71.6,2,20,8,11809,3.79,154.03,47421.0,169.0,47188.0,155.0,47439.0,161.0,540.8453038674033,0.2849131194263124,2.527932960893855,70002,-0.866,-0.5,0,61.8,11.3,0.171,127.9
2025-09-01,2025,9,Sep,Q3,1,Patna,Bihar,Education Support,Back to School Drive,Individual,Online Portal,58929,30531,176,70.3,2,10,5,9476,5.06,173.55,97893.0,181.0,47421.0,169.0,47188.0,155.0,334.8238636363636,0.5180980501959985,2.5035561877667143,28398,-1.0,-0.0,0,61.8,11.3,0.171,127.9
2025-10-01,2025,10,Oct,Q4,1,Patna,Bihar,Education Support,Back to School Drive,Corporate CSR,Online Portal,93450,26886,180,68.1,2,23,11,12554,4.03,149.05,58929.0,176.0,97893.0,181.0,47421.0,169.0,519.1666666666666,0.28770465489566616,2.643171806167401,66564,-0.866,0.5,0,61.8,11.3,0.171,127.9
2025-11-01,2025,11,Nov,Q4,1,Patna,Bihar,Education Support,Back to School Drive,Alumni Network,Bank Transfer,64381,27650,154,52.4,2,14,4,9085,7.05,179.39,93450.0,180.0,58929.0,176.0,97893.0,181.0,418.0584415584416,0.42947453441232664,2.9389312977099236,36731,-0.5,0.866,0,61.8,11.3,0.171,127.9
2025-12-01,2025,12,Dec,Q4,1,Patna,Bihar,Education Support,Back to School Drive,Alumni Network,Bank Transfer,58470,31825,170,59.3,2,12,4,9248,7.06,187.19,64381.0,154.0,93450.0,180.0,58929.0,176.0,343.94117647058823,0.5442962202839062,2.8667790893760543,26645,-0.0,1.0,0,61.8,11.3,0.171,127.9
2024-02-01,2024,2,Feb,Q1,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Corporate CSR,Online Portal,59319,35264,225,84.0,3,10,4,10273,6.07,157.06,56159.0,222.0,56159.0,222.0,56159.0,222.0,263.64,0.5944806891552453,2.6785714285714284,24055,0.866,0.5,0,61.8,11.3,0.171,127.9
2024-03-01,2024,3,Mar,Q1,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Corporate CSR,Fundraising Event,50351,33122,250,68.0,2,9,5,11847,8.12,132.34,59319.0,225.0,56159.0,222.0,56159.0,222.0,201.404,0.6578220889356716,3.676470588235294,17229,1.0,0.0,0,61.8,11.3,0.171,127.9
2024-04-01,2024,4,Apr,Q2,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Online Portal,31299,34112,235,80.9,2,6,3,7588,9.61,145.04,50351.0,250.0,59319.0,225.0,56159.0,222.0,133.1872340425532,1.0898750758810185,2.9048207663782444,-2813,0.866,-0.5,0,61.8,11.3,0.171,127.9
2024-05-01,2024,5,May,Q2,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Bank Transfer,33597,31159,233,68.2,3,6,2,8597,5.63,133.65,31299.0,235.0,50351.0,250.0,59319.0,225.0,144.1931330472103,0.927433997083073,3.4164222873900294,2438,0.5,-0.866,0,61.8,11.3,0.171,127.9
2024-06-01,2024,6,Jun,Q2,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Fundraising Event,36281,36558,243,75.3,3,6,2,8673,9.73,150.64,33597.0,233.0,31299.0,235.0,50351.0,250.0,149.3045267489712,1.0076348501970729,3.2270916334661357,-277,0.0,-1.0,0,61.8,11.3,0.171,127.9
2024-07-01,2024,7,Jul,Q3,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Online Portal,38657,35383,244,74.3,3,10,4,8526,4.98,145.14,36281.0,243.0,33597.0,233.0,31299.0,235.0,158.43032786885246,0.9153064128100991,3.2839838492597577,3274,-0.5,-0.866,0,61.8,11.3,0.171,127.9
2024-08-01,2024,8,Aug,Q3,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Online Portal,35424,31567,249,84.7,3,6,2,9536,4.85,126.93,38657.0,244.0,36281.0,243.0,33597.0,233.0,142.26506024096386,0.8911190153568203,2.9397874852420305,3857,-0.866,-0.5,1,61.8,11.3,0.171,127.9
2024-09-01,2024,9,Sep,Q3,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Alumni Network,UPI,46389,33008,256,84.3,3,8,3,9555,4.39,128.89,35424.0,249.0,38657.0,244.0,36281.0,243.0,181.20703125,0.7115479962922244,3.036773428232503,13381,-1.0,-0.0,0,61.8,11.3,0.171,127.9
2024-10-01,2024,10,Oct,Q4,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Bank Transfer,40701,32447,251,79.0,4,7,3,7441,9.22,129.35,46389.0,256.0,35424.0,249.0,38657.0,244.0,162.15537848605578,0.7972039999017223,3.1772151898734178,8254,-0.866,0.5,0,61.8,11.3,0.171,127.9
2024-11-01,2024,11,Nov,Q4,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Corporate CSR,Online Portal,76031,31110,232,68.4,3,15,6,11802,7.54,134.15,40701.0,251.0,46389.0,256.0,35424.0,249.0,327.7198275862069,0.409175204850653,3.3918128654970756,44921,-0.5,0.866,0,61.8,11.3,0.171,127.9
2024-12-01,2024,12,Dec,Q4,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Community Group,Bank Transfer,53532,33906,231,73.6,2,11,3,10547,3.74,146.69,76031.0,232.0,40701.0,251.0,46389.0,256.0,231.74025974025975,0.6333781663304192,3.1385869565217392,19626,-0.0,1.0,0,61.8,11.3,0.171,127.9
2025-01-01,2025,1,Jan,Q1,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Corporate CSR,UPI,67914,32549,235,86.3,2,13,4,10108,8.24,138.48,53532.0,231.0,76031.0,232.0,40701.0,251.0,288.9957446808511,0.4792678976352446,2.72305909617613,35365,0.5,0.866,0,61.8,11.3,0.171,127.9
2025-02-01,2025,2,Feb,Q1,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Corporate CSR,Online Portal,59192,35468,257,73.8,3,12,4,9439,7.55,138.05,67914.0,235.0,53532.0,231.0,76031.0,232.0,230.31906614785993,0.5992025949452628,3.4823848238482387,23724,0.866,0.5,0,61.8,11.3,0.171,127.9
2025-03-01,2025,3,Mar,Q1,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Community Group,UPI,52619,32016,276,94.6,3,12,4,13019,6.1,115.97,59192.0,257.0,67914.0,235.0,53532.0,231.0,190.6485507246377,0.6084494194112393,2.9175475687103596,20603,1.0,0.0,1,61.8,11.3,0.171,127.9
2025-04-01,2025,4,Apr,Q2,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Bank Transfer,37832,35442,259,94.5,3,10,4,8744,6.24,137.06,52619.0,276.0,59192.0,257.0,67914.0,235.0,146.06949806949808,0.9368259674349757,2.740740740740741,2390,0.866,-0.5,0,61.8,11.3,0.171,127.9
2025-05-01,2025,5,May,Q2,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Corporate CSR,UPI,58119,35337,262,74.3,3,9,3,10297,3.56,135.07,37832.0,259.0,52619.0,276.0,59192.0,257.0,221.82824427480915,0.6080111495380168,3.5262449528936743,22782,0.5,-0.866,0,61.8,11.3,0.171,127.9
2025-06-01,2025,6,Jun,Q2,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Fundraising Event,40860,33659,270,92.3,3,8,3,10166,9.13,124.83,58119.0,262.0,37832.0,259.0,52619.0,276.0,151.33333333333334,0.8237640724424865,2.925243770314193,7201,0.0,-1.0,1,61.8,11.3,0.171,127.9
2025-07-01,2025,7,Jul,Q3,0,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Online Portal,41706,33559,228,64.7,2,9,5,7228,8.07,147.34,40860.0,270.0,58119.0,262.0,37832.0,259.0,182.92105263157896,0.8046564043542895,3.523956723338485,8147,-0.5,-0.866,0,61.8,11.3,0.171,127.9
2025-08-01,2025,8,Aug,Q3,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,UPI,38024,35681,255,94.4,2,8,3,8073,9.44,140.04,41706.0,228.0,40860.0,270.0,58119.0,262.0,149.1137254901961,0.9383810225120977,2.7012711864406778,2343,-0.866,-0.5,0,61.8,11.3,0.171,127.9
2025-09-01,2025,9,Sep,Q3,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Community Group,Online Portal,48119,34589,234,65.9,3,8,3,8534,3.51,147.94,38024.0,255.0,41706.0,228.0,40860.0,270.0,205.63675213675214,0.7188220869095368,3.5508345978755687,13530,-1.0,-0.0,0,61.8,11.3,0.171,127.9
2025-10-01,2025,10,Oct,Q4,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Corporate CSR,Online Portal,66706,32026,265,99.3,3,11,5,12081,6.0,120.8,48119.0,234.0,38024.0,255.0,41706.0,228.0,251.72075471698113,0.48010673702515516,2.6686807653575024,34680,-0.866,0.5,1,61.8,11.3,0.171,127.9
2025-11-01,2025,11,Nov,Q4,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Corporate CSR,UPI,82527,34711,277,80.1,3,14,6,12974,6.62,125.19,66706.0,265.0,48119.0,234.0,38024.0,255.0,297.93140794223825,0.4206017424600434,3.458177278401998,47816,-0.5,0.866,1,61.8,11.3,0.171,127.9
2025-12-01,2025,12,Dec,Q4,1,Patna,Bihar,Food Distribution,Meal Support Campaign,Individual,Bank Transfer,47281,30903,273,74.5,3,11,4,10173,4.81,113.31,82527.0,277.0,66706.0,265.0,48119.0,234.0,173.1904761904762,0.6536029271800512,3.664429530201342,16378,-0.0,1.0,1,61.8,11.3,0.171,127.9
2024-02-01,2024,2,Feb,Q1,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,Online Portal,27881,22429,197,60.7,2,5,2,6181,7.77,113.63,30061.0,164.0,30061.0,164.0,30061.0,164.0,141.5279187817259,0.8044546465334815,3.245469522240527,5452,0.866,0.5,1,61.8,11.3,0.171,127.9
2024-03-01,2024,3,Mar,Q1,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,Bank Transfer,30613,21110,204,60.1,2,7,3,8912,9.58,103.24,27881.0,197.0,30061.0,164.0,30061.0,164.0,150.06372549019608,0.6895763237840133,3.394342762063228,9503,1.0,0.0,1,61.8,11.3,0.171,127.9
2024-04-01,2024,4,Apr,Q2,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Alumni Network,Bank Transfer,26994,20121,186,46.6,2,5,2,7339,6.53,108.45,30613.0,204.0,27881.0,197.0,30061.0,164.0,145.1290322580645,0.7453878639697711,3.9914163090128754,6873,0.866,-0.5,1,61.8,11.3,0.171,127.9
2024-05-01,2024,5,May,Q2,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Alumni Network,UPI,30362,20717,189,49.2,2,7,4,7118,5.07,109.75,26994.0,186.0,30613.0,204.0,27881.0,197.0,160.64550264550263,0.6823331796324352,3.841463414634146,9645,0.5,-0.866,1,61.8,11.3,0.171,127.9
2024-06-01,2024,6,Jun,Q2,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Corporate CSR,UPI,53835,19815,186,48.0,2,10,4,9469,5.23,106.43,30362.0,189.0,26994.0,186.0,30613.0,204.0,289.43548387096774,0.3680691000278629,3.875,34020,0.0,-1.0,1,61.8,11.3,0.171,127.9
2024-07-01,2024,7,Jul,Q3,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,Online Portal,27894,20780,173,47.4,2,6,3,7089,6.47,120.09,53835.0,186.0,30362.0,189.0,26994.0,186.0,161.23699421965318,0.7449630744963075,3.649789029535865,7114,-0.5,-0.866,1,61.8,11.3,0.171,127.9
2024-08-01,2024,8,Aug,Q3,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,Fundraising Event,31023,21267,181,58.6,2,6,3,5676,6.92,117.61,27894.0,173.0,53835.0,186.0,30362.0,189.0,171.3977900552486,0.6855236437481869,3.0887372013651877,9756,-0.866,-0.5,1,61.8,11.3,0.171,127.9
2024-09-01,2024,9,Sep,Q3,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Community Group,Bank Transfer,36084,22997,197,61.6,2,9,4,9147,6.92,116.7,31023.0,181.0,27894.0,173.0,53835.0,186.0,183.16751269035532,0.6373184791043122,3.198051948051948,13087,-1.0,-0.0,1,61.8,11.3,0.171,127.9
2024-10-01,2024,10,Oct,Q4,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Corporate CSR,Fundraising Event,57980,21076,192,52.3,2,13,6,10842,7.5,109.53,36084.0,197.0,31023.0,181.0,27894.0,173.0,301.9791666666667,0.3635046567781994,3.67112810707457,36904,-0.866,0.5,1,61.8,11.3,0.171,127.9
2024-11-01,2024,11,Nov,Q4,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Community Group,Fundraising Event,37135,23534,190,62.0,2,7,3,8136,9.51,123.87,57980.0,192.0,36084.0,197.0,31023.0,181.0,195.44736842105263,0.633741753063148,3.064516129032258,13601,-0.5,0.866,1,61.8,11.3,0.171,127.9
2024-12-01,2024,12,Dec,Q4,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Community Group,Fundraising Event,38800,20128,196,54.8,3,9,5,9436,7.72,102.89,37135.0,190.0,57980.0,192.0,36084.0,197.0,197.9591836734694,0.5187628865979381,3.5766423357664237,18672,-0.0,1.0,1,61.8,11.3,0.171,127.9
2025-01-01,2025,1,Jan,Q1,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Corporate CSR,Bank Transfer,49086,20978,221,58.1,2,10,5,8916,5.84,94.95,38800.0,196.0,37135.0,190.0,57980.0,192.0,222.10859728506787,0.42737236686631624,3.8037865748709123,28108,0.5,0.866,1,61.8,11.3,0.171,127.9
2025-02-01,2025,2,Feb,Q1,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,Online Portal,34590,19841,213,65.1,2,6,3,6564,4.62,92.96,49086.0,221.0,38800.0,196.0,37135.0,190.0,162.3943661971831,0.5736050881757734,3.2718894009216593,14749,0.866,0.5,1,61.8,11.3,0.171,127.9
2025-03-01,2025,3,Mar,Q1,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Corporate CSR,UPI,50453,23233,196,62.6,2,12,4,10211,7.75,118.76,34590.0,213.0,49086.0,221.0,38800.0,196.0,257.41326530612247,0.46048797891106574,3.130990415335463,27220,1.0,0.0,1,61.8,11.3,0.171,127.9
2025-04-01,2025,4,Apr,Q2,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Corporate CSR,Fundraising Event,51375,22205,186,46.9,2,10,4,9013,6.26,119.54,50453.0,196.0,34590.0,213.0,49086.0,221.0,276.2096774193548,0.4322141119221411,3.9658848614072495,29170,0.866,-0.5,1,61.8,11.3,0.171,127.9
2025-05-01,2025,5,May,Q2,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Corporate CSR,Bank Transfer,50011,21679,177,48.8,2,9,3,9833,3.44,122.2,51375.0,186.0,50453.0,196.0,34590.0,213.0,282.54802259887003,0.43348463338065624,3.627049180327869,28332,0.5,-0.866,1,61.8,11.3,0.171,127.9
2025-06-01,2025,6,Jun,Q2,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,Bank Transfer,30393,22310,213,72.5,3,6,3,7770,4.0,104.52,50011.0,177.0,51375.0,186.0,50453.0,196.0,142.69014084507043,0.7340506037574441,2.9379310344827587,8083,0.0,-1.0,1,61.8,11.3,0.171,127.9
2025-07-01,2025,7,Jul,Q3,0,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,UPI,33772,21191,193,55.9,3,7,3,6841,7.86,109.73,30393.0,213.0,50011.0,177.0,51375.0,186.0,174.98445595854923,0.6274724623948833,3.452593917710197,12581,-0.5,-0.866,1,61.8,11.3,0.171,127.9
2025-08-01,2025,8,Aug,Q3,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Community Group,Online Portal,46561,22606,216,68.4,3,11,3,8489,4.75,104.6,33772.0,193.0,30393.0,213.0,50011.0,177.0,215.5601851851852,0.4855136272846374,3.157894736842105,23955,-0.866,-0.5,1,61.8,11.3,0.171,127.9
2025-09-01,2025,9,Sep,Q3,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,UPI,40485,21562,202,66.0,3,10,4,9135,9.45,106.73,46561.0,216.0,33772.0,193.0,30393.0,213.0,200.42079207920793,0.532592318142522,3.0606060606060606,18923,-1.0,-0.0,1,61.8,11.3,0.171,127.9
2025-10-01,2025,10,Oct,Q4,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Corporate CSR,Bank Transfer,66170,23304,234,62.2,3,12,6,12808,7.39,99.46,40485.0,202.0,46561.0,216.0,33772.0,193.0,282.77777777777777,0.3521837690796433,3.7620578778135045,42866,-0.866,0.5,1,61.8,11.3,0.171,127.9
2025-11-01,2025,11,Nov,Q4,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,Online Portal,38366,19889,193,56.8,2,8,3,7411,6.48,103.27,66170.0,234.0,40485.0,202.0,46561.0,216.0,198.78756476683938,0.5184017098472606,3.397887323943662,18477,-0.5,0.866,1,61.8,11.3,0.171,127.9
2025-12-01,2025,12,Dec,Q4,1,Patna,Bihar,Health Awareness,Community Wellness Camp,Individual,Bank Transfer,39949,22498,232,62.3,2,7,3,8449,5.32,97.13,38366.0,193.0,66170.0,234.0,40485.0,202.0,172.19396551724137,0.5631680392500438,3.7239165329052972,17451,-0.0,1.0,1,61.8,11.3,0.171,127.9
2024-02-01,2024,2,Feb,Q1,0,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Fundraising Event,34389,20616,160,42.1,2,6,3,7126,5.42,129.15,47619.0,190.0,47619.0,190.0,47619.0,190.0,214.93125,0.599494024251941,3.8004750593824226,13773,0.866,0.5,0,61.8,11.3,0.171,127.9
2024-03-01,2024,3,Mar,Q1,0,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Fundraising Event,39352,20148,160,41.2,2,9,4,7800,7.69,126.03,34389.0,160.0,47619.0,190.0,47619.0,190.0,245.95,0.5119943077861354,3.8834951456310676,19204,1.0,0.0,1,61.8,11.3,0.171,127.9
2024-04-01,2024,4,Apr,Q2,0,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Individual,Online Portal,24816,18251,171,44.9,2,5,2,6034,3.58,106.91,39352.0,160.0,34389.0,160.0,47619.0,190.0,145.12280701754386,0.7354529335912314,3.808463251670379,6565,0.866,-0.5,1,61.8,11.3,0.171,127.9
2024-05-01,2024,5,May,Q2,0,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Community Group,Bank Transfer,34673,18250,155,51.3,2,7,3,7412,3.69,117.73,24816.0,171.0,39352.0,160.0,34389.0,160.0,223.69677419354838,0.5263461482998298,3.021442495126706,16423,0.5,-0.866,1,61.8,11.3,0.171,127.9
2024-06-01,2024,6,Jun,Q2,0,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Individual,Online Portal,32590,20209,190,58.6,2,6,3,7347,6.69,106.51,34673.0,155.0,24816.0,171.0,39352.0,160.0,171.52631578947367,0.6200981896287204,3.242320819112628,12381,0.0,-1.0,1,61.8,11.3,0.171,127.9
2024-07-01,2024,7,Jul,Q3,0,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Individual,Bank Transfer,31821,19140,179,44.3,2,6,3,7768,8.9,106.81,32590.0,190.0,34673.0,155.0,24816.0,171.0,177.7709497206704,0.6014895823512775,4.040632054176072,12681,-0.5,-0.866,1,61.8,11.3,0.171,127.9
2024-08-01,2024,8,Aug,Q3,1,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Individual,Bank Transfer,29991,19957,184,56.6,2,7,2,6062,3.71,108.75,31821.0,179.0,32590.0,190.0,34673.0,155.0,162.9945652173913,0.6654329632223001,3.2508833922261484,10034,-0.866,-0.5,1,61.8,11.3,0.171,127.9
2024-09-01,2024,9,Sep,Q3,1,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Individual,Bank Transfer,29910,18337,193,60.6,2,6,3,6308,4.25,94.78,29991.0,184.0,31821.0,179.0,32590.0,190.0,154.9740932642487,0.6130725509862922,3.184818481848185,11573,-1.0,-0.0,1,61.8,11.3,0.171,127.9
2024-10-01,2024,10,Oct,Q4,1,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Corporate CSR,UPI,54273,20742,185,56.2,2,12,6,9997,6.23,112.25,29910.0,193.0,29991.0,184.0,31821.0,179.0,293.36756756756756,0.3821789840252059,3.291814946619217,33531,-0.866,0.5,1,61.8,11.3,0.171,127.9
2024-11-01,2024,11,Nov,Q4,1,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Corporate CSR,UPI,53970,17361,188,51.0,2,9,4,8637,3.9,92.2,54273.0,185.0,29910.0,193.0,29991.0,184.0,287.0744680851064,0.3216787103946637,3.6862745098039214,36609,-0.5,0.866,1,61.8,11.3,0.171,127.9
2024-12-01,2024,12,Dec,Q4,1,Patna,Bihar,Menstrual Hygiene,Pad for Dignity Drive,Individual,Bank Transfer,40765,20047,167,49.4,2,7,3,7750,8.56,120.22,53970.0,188.0,54273.0,185.0,29910.0,193.0,244.10179640718562,0.4917699006500675,3.3805668016194335,20718,-0.0,1.0,1,61.8,11.3,0.171,127.9
